dc:modified	dc:created	dc:title	dc:description	dc:URI	dc:identifier	gbif core language	iso 639 level	iso 639-1 code	iso 639-2 bibliographic code	iso 639-2 terminologic code	iso 639-3 code	language scope	language type	dc:issued	dc:source
2008-06-24T09:13:34+00:00	2008-06-24T09:13:34+00:00	Ghotuo	http://vocabularies.gbif.org/lang/aaa	http://www.sil.org/iso639-3/documentation.asp?id=aaa	aaa	No	3				aaa	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:35+00:00	2008-06-24T09:13:35+00:00	Alumu-Tesu	http://vocabularies.gbif.org/lang/aab	http://www.sil.org/iso639-3/documentation.asp?id=aab	aab	No	3				aab	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:35+00:00	2008-06-24T09:13:35+00:00	Ari	http://vocabularies.gbif.org/lang/aac	http://www.sil.org/iso639-3/documentation.asp?id=aac	aac	No	3				aac	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:35+00:00	2008-06-24T09:13:35+00:00	Amal	http://vocabularies.gbif.org/lang/aad	http://www.sil.org/iso639-3/documentation.asp?id=aad	aad	No	3				aad	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:35+00:00	2008-06-24T09:13:35+00:00	Arbëreshë Albanian	http://vocabularies.gbif.org/lang/aae	http://www.sil.org/iso639-3/documentation.asp?id=aae	aae	No	3				aae	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:35+00:00	2008-06-24T09:13:35+00:00	Aranadan	http://vocabularies.gbif.org/lang/aaf	http://www.sil.org/iso639-3/documentation.asp?id=aaf	aaf	No	3				aaf	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:35+00:00	2008-06-24T09:13:35+00:00	Ambrak	http://vocabularies.gbif.org/lang/aag	http://www.sil.org/iso639-3/documentation.asp?id=aag	aag	No	3				aag	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Arifama-Miniafia	http://vocabularies.gbif.org/lang/aai	http://www.sil.org/iso639-3/documentation.asp?id=aai	aai	No	3				aai	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Ankave	http://vocabularies.gbif.org/lang/aak	http://www.sil.org/iso639-3/documentation.asp?id=aak	aak	No	3				aak	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Afade	http://vocabularies.gbif.org/lang/aal	http://www.sil.org/iso639-3/documentation.asp?id=aal	aal	No	3				aal	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Aramanik	http://vocabularies.gbif.org/lang/aam	http://www.sil.org/iso639-3/documentation.asp?id=aam	aam	No	3				aam	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Anambé	http://vocabularies.gbif.org/lang/aan	http://www.sil.org/iso639-3/documentation.asp?id=aan	aan	No	3				aan	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Algerian Saharan Arabic	http://vocabularies.gbif.org/lang/aao	http://www.sil.org/iso639-3/documentation.asp?id=aao	aao	No	3				aao	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Pará Arára	http://vocabularies.gbif.org/lang/aap	http://www.sil.org/iso639-3/documentation.asp?id=aap	aap	No	3				aap	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Eastern Abnaki	http://vocabularies.gbif.org/lang/aaq	http://www.sil.org/iso639-3/documentation.asp?id=aaq	aaq	No	3				aaq	Individual	Extinct	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:36+00:00	2008-06-24T09:13:36+00:00	Afar	http://vocabularies.gbif.org/lang/aa	http://www.sil.org/iso639-3/documentation.asp?id=aar	aa	No	1	aa	aar	aar	aar	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Aasáx	http://vocabularies.gbif.org/lang/aas	http://www.sil.org/iso639-3/documentation.asp?id=aas	aas	No	3				aas	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Arvanitika Albanian	http://vocabularies.gbif.org/lang/aat	http://www.sil.org/iso639-3/documentation.asp?id=aat	aat	No	3				aat	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abau	http://vocabularies.gbif.org/lang/aau	http://www.sil.org/iso639-3/documentation.asp?id=aau	aau	No	3				aau	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Solong	http://vocabularies.gbif.org/lang/aaw	http://www.sil.org/iso639-3/documentation.asp?id=aaw	aaw	No	3				aaw	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Mandobo Atas	http://vocabularies.gbif.org/lang/aax	http://www.sil.org/iso639-3/documentation.asp?id=aax	aax	No	3				aax	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Aariya	http://vocabularies.gbif.org/lang/aay	http://www.sil.org/iso639-3/documentation.asp?id=aay	aay	No	3				aay	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Amarasi	http://vocabularies.gbif.org/lang/aaz	http://www.sil.org/iso639-3/documentation.asp?id=aaz	aaz	No	3				aaz	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abé	http://vocabularies.gbif.org/lang/aba	http://www.sil.org/iso639-3/documentation.asp?id=aba	aba	No	3				aba	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Bankon	http://vocabularies.gbif.org/lang/abb	http://www.sil.org/iso639-3/documentation.asp?id=abb	abb	No	3				abb	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Ambala Ayta	http://vocabularies.gbif.org/lang/abc	http://www.sil.org/iso639-3/documentation.asp?id=abc	abc	No	3				abc	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Camarines Norte Agta	http://vocabularies.gbif.org/lang/abd	http://www.sil.org/iso639-3/documentation.asp?id=abd	abd	No	3				abd	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Western Abnaki	http://vocabularies.gbif.org/lang/abe	http://www.sil.org/iso639-3/documentation.asp?id=abe	abe	No	3				abe	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abai Sungai	http://vocabularies.gbif.org/lang/abf	http://www.sil.org/iso639-3/documentation.asp?id=abf	abf	No	3				abf	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abaga	http://vocabularies.gbif.org/lang/abg	http://www.sil.org/iso639-3/documentation.asp?id=abg	abg	No	3				abg	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Tajiki Arabic	http://vocabularies.gbif.org/lang/abh	http://www.sil.org/iso639-3/documentation.asp?id=abh	abh	No	3				abh	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abidji	http://vocabularies.gbif.org/lang/abi	http://www.sil.org/iso639-3/documentation.asp?id=abi	abi	No	3				abi	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Aka-Bea	http://vocabularies.gbif.org/lang/abj	http://www.sil.org/iso639-3/documentation.asp?id=abj	abj	No	3				abj	Individual	Extinct	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abkhazian	http://vocabularies.gbif.org/lang/ab	http://www.sil.org/iso639-3/documentation.asp?id=abk	ab	No	1	ab	abk	abk	abk	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Lampung Nyo	http://vocabularies.gbif.org/lang/abl	http://www.sil.org/iso639-3/documentation.asp?id=abl	abl	No	3				abl	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:37+00:00	2008-06-24T09:13:37+00:00	Abanyom	http://vocabularies.gbif.org/lang/abm	http://www.sil.org/iso639-3/documentation.asp?id=abm	abm	No	3				abm	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Abua	http://vocabularies.gbif.org/lang/abn	http://www.sil.org/iso639-3/documentation.asp?id=abn	abn	No	3				abn	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T10:13:38+01:00	2008-06-24T10:13:38+01:00	Abon	http://vocabularies.gbif.org/lang/abo	http://psi.oasis-open.org/iso/639/	abo		3				abo	I	L	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Abenlen Ayta	http://vocabularies.gbif.org/lang/abp	http://www.sil.org/iso639-3/documentation.asp?id=abp	abp	No	3				abp	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Abaza	http://vocabularies.gbif.org/lang/abq	http://www.sil.org/iso639-3/documentation.asp?id=abq	abq	No	3				abq	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Abron	http://vocabularies.gbif.org/lang/abr	http://www.sil.org/iso639-3/documentation.asp?id=abr	abr	No	3				abr	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Ambonese Malay	http://vocabularies.gbif.org/lang/abs	http://www.sil.org/iso639-3/documentation.asp?id=abs	abs	No	3				abs	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Ambulas	http://vocabularies.gbif.org/lang/abt	http://www.sil.org/iso639-3/documentation.asp?id=abt	abt	No	3				abt	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Abure	http://vocabularies.gbif.org/lang/abu	http://www.sil.org/iso639-3/documentation.asp?id=abu	abu	No	3				abu	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Baharna Arabic	http://vocabularies.gbif.org/lang/abv	http://www.sil.org/iso639-3/documentation.asp?id=abv	abv	No	3				abv	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Pal	http://vocabularies.gbif.org/lang/abw	http://www.sil.org/iso639-3/documentation.asp?id=abw	abw	No	3				abw	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Inabaknon	http://vocabularies.gbif.org/lang/abx	http://www.sil.org/iso639-3/documentation.asp?id=abx	abx	No	3				abx	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Aneme Wake	http://vocabularies.gbif.org/lang/aby	http://www.sil.org/iso639-3/documentation.asp?id=aby	aby	No	3				aby	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Abui	http://vocabularies.gbif.org/lang/abz	http://www.sil.org/iso639-3/documentation.asp?id=abz	abz	No	3				abz	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Achagua	http://vocabularies.gbif.org/lang/aca	http://www.sil.org/iso639-3/documentation.asp?id=aca	aca	No	3				aca	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Áncá	http://vocabularies.gbif.org/lang/acb	http://www.sil.org/iso639-3/documentation.asp?id=acb	acb	No	3				acb	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Cubulco Achí	http://vocabularies.gbif.org/lang/acc	http://www.sil.org/iso639-3/documentation.asp?id=acc	acc	No	3				acc	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Gikyode	http://vocabularies.gbif.org/lang/acd	http://www.sil.org/iso639-3/documentation.asp?id=acd	acd	No	3				acd	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Achinese	http://vocabularies.gbif.org/lang/ace	http://www.sil.org/iso639-3/documentation.asp?id=ace	ace	No	2		ace	ace	ace	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Saint Lucian Creole French	http://vocabularies.gbif.org/lang/acf	http://www.sil.org/iso639-3/documentation.asp?id=acf	acf	No	3				acf	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Acoli	http://vocabularies.gbif.org/lang/ach	http://www.sil.org/iso639-3/documentation.asp?id=ach	ach	No	2		ach	ach	ach	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:38+00:00	2008-06-24T09:13:38+00:00	Aka-Cari	http://vocabularies.gbif.org/lang/aci	http://www.sil.org/iso639-3/documentation.asp?id=aci	aci	No	3				aci	Individual	Extinct	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Aka-Kora	http://vocabularies.gbif.org/lang/ack	http://www.sil.org/iso639-3/documentation.asp?id=ack	ack	No	3				ack	Individual	Extinct	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Akar-Bale	http://vocabularies.gbif.org/lang/acl	http://www.sil.org/iso639-3/documentation.asp?id=acl	acl	No	3				acl	Individual	Extinct	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Mesopotamian Arabic	http://vocabularies.gbif.org/lang/acm	http://www.sil.org/iso639-3/documentation.asp?id=acm	acm	No	3				acm	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Achang	http://vocabularies.gbif.org/lang/acn	http://www.sil.org/iso639-3/documentation.asp?id=acn	acn	No	3				acn	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Eastern Acipa	http://vocabularies.gbif.org/lang/acp	http://www.sil.org/iso639-3/documentation.asp?id=acp	acp	No	3				acp	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Ta'izzi-Adeni Arabic	http://vocabularies.gbif.org/lang/acq	http://www.sil.org/iso639-3/documentation.asp?id=acq	acq	No	3				acq	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Rabinal Achí	http://vocabularies.gbif.org/lang/acr	http://www.sil.org/iso639-3/documentation.asp?id=acr	acr	No	3				acr	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Acroá	http://vocabularies.gbif.org/lang/acs	http://www.sil.org/iso639-3/documentation.asp?id=acs	acs	No	3				acs	Individual	Extinct	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Achterhoeks	http://vocabularies.gbif.org/lang/act	http://www.sil.org/iso639-3/documentation.asp?id=act	act	No	3				act	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Achuar-Shiwiar	http://vocabularies.gbif.org/lang/acu	http://www.sil.org/iso639-3/documentation.asp?id=acu	acu	No	3				acu	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Achumawi	http://vocabularies.gbif.org/lang/acv	http://www.sil.org/iso639-3/documentation.asp?id=acv	acv	No	3				acv	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Hijazi Arabic	http://vocabularies.gbif.org/lang/acw	http://www.sil.org/iso639-3/documentation.asp?id=acw	acw	No	3				acw	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Omani Arabic	http://vocabularies.gbif.org/lang/acx	http://www.sil.org/iso639-3/documentation.asp?id=acx	acx	No	3				acx	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Cypriot Arabic	http://vocabularies.gbif.org/lang/acy	http://www.sil.org/iso639-3/documentation.asp?id=acy	acy	No	3				acy	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Acheron	http://vocabularies.gbif.org/lang/acz	http://www.sil.org/iso639-3/documentation.asp?id=acz	acz	No	3				acz	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Adangme	http://vocabularies.gbif.org/lang/ada	http://www.sil.org/iso639-3/documentation.asp?id=ada	ada	No	2		ada	ada	ada	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Adabe	http://vocabularies.gbif.org/lang/adb	http://www.sil.org/iso639-3/documentation.asp?id=adb	adb	No	3				adb	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T10:13:39+01:00	2008-06-24T10:13:39+01:00	Dzodinka	http://vocabularies.gbif.org/lang/add	http://psi.oasis-open.org/iso/639/	add		3				add	I	L	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Adele	http://vocabularies.gbif.org/lang/ade	http://www.sil.org/iso639-3/documentation.asp?id=ade	ade	No	3				ade	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Dhofari Arabic	http://vocabularies.gbif.org/lang/adf	http://www.sil.org/iso639-3/documentation.asp?id=adf	adf	No	3				adf	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:39+00:00	2008-06-24T09:13:39+00:00	Andegerebinha	http://vocabularies.gbif.org/lang/adg	http://www.sil.org/iso639-3/documentation.asp?id=adg	adg	No	3				adg	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:40+00:00	2008-06-24T09:13:40+00:00	Adhola	http://vocabularies.gbif.org/lang/adh	http://www.sil.org/iso639-3/documentation.asp?id=adh	adh	No	3				adh	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:40+00:00	2008-06-24T09:13:40+00:00	Adi	http://vocabularies.gbif.org/lang/adi	http://www.sil.org/iso639-3/documentation.asp?id=adi	adi	No	3				adi	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:13:40+00:00	2008-06-24T09:13:40+00:00	Adioukrou	http://vocabularies.gbif.org/lang/adj	http://www.sil.org/iso639-3/documentation.asp?id=adj	adj	No	3				adj	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
